1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
199724.12,192311.02,191376.61,191033.83,190798.12,190663.29,190390.54,189995.71,189854.54,189787.66,189712.82,189716.76,189602.4,189445.93,189429.87,189434.62,189395.13,189458.87,189431.36,189421.11,189410.78,189709.01,189602.78,189575.64,189629.38,189702.93,189545.78,189662.21,189567.29,189679.93,189957.35,190213.3,190095.13,190066.77,190201.41,190127.91,190156.83,190378.55,190298,190423.22,190515.72,190546.88,190527.51,190538.95,190446.09,190396.41,190224.61,190349.31,190368.88,190416.14,190419.14,190378.39,190419.23,190379.31,190382.77,190455.83,190359.97,190275.61,190317.1,190401.54,190443.76,190464.81,190277.72,190215.48,190264.95,190113.71,190142.79,190220.3,190223.01,190283.17,190290.08,190234.35,190300.44,190270.32,190220.28,190358.52,190313.89,190334.81,190426.69,190360.17,190275.18,190223.12,190354.97,190382.42,190333.92,190435.27,190403.91,190358.51,190284.02,190189.02,190234.32,190213.16,190351.58,190348.52,190496.53,190371.82,190364.76,190320.58,190300.8,190259.23
69954.28,65562.29,64148.25,63419.3,63051,63000.74,62876.24,62688.96,62695.79,62627.31,62666.18,62601.17,62617.01,62596.19,62592.31,62521.03,62471.42,62411.62,62430.9,62376.72,62307.75,62432.83,62330.31,62322.47,62232.89,62162.14,62206.74,62122.76,62041.34,61964.49,61939.34,61909.9,61840.32,61838.31,61745.83,61708.57,61627.86,61647.46,61623.08,61628.56,61521.06,61478.54,61588.33,61560.92,61589.12,61588.27,61584.53,61580.59,61602.89,61563.46,61532.77,61545.31,61525.97,61561.9,61527.09,61550.54,61510.73,61536.04,61604.43,61611.18,61600.79,61551.6,61510.1,61515.09,61544.39,61502.18,61487.74,61513.13,61495.48,61492.01,61558.76,61544.09,61549.77,61570.76,61613.07,61515.46,61528.27,61445.18,61526.82,61481.12,61527.63,61521.92,61526.06,61536.14,61492.44,61499,61516.22,61513.31,61456.48,61508.96,61549.78,61479.22,61506.58,61485.61,61495.68,61504.47,61457.24,61467.48,61439.78,61448.74
70148.99,65788.64,64748.71,64009.28,63083.62,62849.19,62664.96,62556.44,62546.84,62495.8,62557.04,62546.58,62531.36,62592.88,62636.95,62615,62531.41,62570.3,62564.01,62539.14,62512.75,62552.26,62499.05,62459.59,62396.41,62264.67,62357.96,62273.66,62223.69,62143.79,62068.02,61959.18,61825.08,61766.73,61720.33,61697.16,61694.25,61751.27,61752.67,61743.13,61632.43,61624.79,61723.77,61693.17,61736.83,61723.95,61651.28,61693.8,61687.08,61680.97,61628.11,61605.57,61630.92,61672.5,61623.8,61646,61668.09,61670.45,61680.82,61667.56,61714.35,61657.37,61581.82,61679.36,61698.19,61658.19,61598.57,61665.53,61674.79,61612.86,61648.57,61661.98,61697.44,61695.26,61728.78,61638.99,61645.49,61572.68,61622.21,61619.39,61672.63,61685.18,61626.38,61650.05,61587.69,61585.7,61605.41,61581.06,61591.74,61632.1,61655.02,61618.12,61613.02,61639.24,61630.79,61609.6,61576.92,61601,61632.08,61586.23
70646.96,65777.8,64550.45,63663.21,63065.29,62977.98,62913.59,62741.82,62754.79,62670.98,62716.03,62699.58,62682.06,62682.8,62662.48,62626.27,62637.61,62632.61,62590.79,62662.39,62603.9,62656.15,62498.63,62424.2,62340.21,62329,62352.99,62233.98,62141.42,62144.35,62220.46,62103.55,62074.79,62148.93,62139.59,62142.45,62119.14,62156.44,62136.91,62156.21,62085.02,61996.06,62096.51,62021.58,62113.89,62132.38,61972.75,61923.09,61960.63,61841.91,61834.9,61841.74,61806.13,61714.14,61796.17,61831,61682.19,61767.65,61727.32,61728.54,61718.89,61686.3,61607,61626.37,61613.55,61545.15,61508.2,61569.1,61547.81,61407.31,61451.02,61343.92,61332.37,61337.6,61237.74,61198.12,61106.13,61001.15,61039.93,61066.1,61172.02,61217.67,61145.11,61263.75,61069.85,61079.1,61128.83,61098,61122.17,61120.92,61147.64,61168.54,61115.37,61139.9,61139.53,61122.19,61168.87,61208.49,61215.86,61160.13
71848.11,66167.05,64932.11,64012.16,63176.52,62778.21,62583.46,62212.79,62301.45,62244.73,62104.79,62010.26,62075.69,62280.31,62252.54,62329.91,62428.94,62278.11,62172.97,62051.34,62125.45,62138.65,62046.61,62189.76,62161.88,62045.99,62037.51,61906.4,61925.96,61822.03,61905.4,61955.84,61900.21,61947.93,62037.09,62024.39,61927.27,61835.04,61956.17,61941.75,61829.44,61822.56,61762.46,61736.61,61642.96,61642.3,61574.56,61532.27,61550.54,61498.03,61552.7,61570.1,61529.68,61489.07,61414.69,61468.44,61439.05,61491.56,61490.05,61520.47,61461,61432.74,61405.41,61458.93,61441.09,61433.38,61441.93,61344.98,61307.72,61260.36,61456.89,61355.11,61308.86,61416.53,61483.13,61479,61411.35,61484.01,61479.49,61446.43,61538.58,61617.46,61747.15,61858.91,61817.35,61694.9,61755.19,61717.4,61668.63,61638.14,61685.18,61703.01,61738.08,61674.77,61747.65,61717.93,61670.24,61700.48,61639.65,61575.38
74002.63,67458.81,65690.98,65192.92,64885.15,64593.2,64257.16,63919.07,63912.78,63617.56,63680.15,63633.11,63603.89,63713.79,63694.82,63638.78,63762.81,63655.05,63679.75,63496.51,63432.72,63444.11,63551.76,63580.54,63483.19,63457.29,63715.46,63453.04,63327.76,63286,62902.92,62819.24,62857.67,62881.26,63191.87,62998.28,62790.37,62586.79,62558.69,62532.93,62320.64,62392.37,62508.58,62409.79,62468.59,62326.8,62323.86,62453.57,62547.89,62399.12,62375.19,62432.2,62316.65,62318.23,62293.3,62161.64,62324.92,62327.5,62490.16,62355.65,62525.23,62422.64,62388.73,62259.89,62390.15,62422.62,62268.11,62359.31,62393.89,62569.72,62590.08,62670.24,62372.71,62352.4,62464.04,62335.51,62424.3,62233.35,62306.75,62378.77,62532.01,62731.85,62750.18,62626.27,62630.75,62827.02,62760.43,62712.58,62901.31,62764.71,62657.02,62615.52,62567.1,62643.54,62542.14,62557.78,62485.22,62373.55,62493.36,62464.72
68762.42,65485.29,64365.5,63959.16,63781.57,63653.71,63610.23,63534.26,63501.54,63499.74,63446.02,63432.27,63348.13,63353.57,63217.62,63255.72,63288.39,63280.17,63248.65,63232.84,63252.01,63301.22,63309.99,63263.75,63236.89,63295.15,63245.22,63194.08,63267.74,63247.2,63195.78,63184.59,63220.34,63256.75,63177.26,63212.21,63185.72,63272.5,63178.81,63210.27,63173.98,63230.4,63205.64,63167.64,63197.21,63230.97,63191.65,63176.21,63271.3,63259.05,63196.7,63180.97,63242.79,63212.27,63225.73,63285.62,63140.43,63194.58,63237.81,63184.8,63266.42,63209.67,63220.69,63224.9,63192.07,63227.14,63221.65,63221.13,63261.27,63340.04,63257.67,63231.98,63262.19,63257.49,63242.34,63241.54,63268.83,63195,63179.52,63238.23,63282.64,63230.87,63201,63233.71,63200.84,63255.27,63269.86,63244.82,63220.23,63207.27,63237.8,63167.61,63237.97,63240.76,63247.97,63191.29,63172.2,63274.98,63201.11,63254.98
69025.73,65458.16,64498.3,64032.47,63804.83,63685.27,63600.12,63571.89,63476.15,63510.57,63435.62,63403.15,63315.42,63299.42,63218.46,63241.84,63272.15,63302.21,63270.64,63258.7,63247.43,63294.12,63306.07,63288.88,63247.5,63316.87,63283.9,63208.6,63290.48,63254.49,63244.16,63213.83,63261.88,63300.64,63196.05,63233.67,63233.48,63269.67,63202,63261.47,63240.08,63223.77,63236.73,63218.96,63206.61,63254.23,63247.81,63230.21,63292.47,63264.6,63212.31,63206.42,63263.18,63257.39,63244.13,63310.81,63198.9,63234.98,63288.85,63266.99,63327.4,63286.03,63237.33,63246.09,63243.84,63293.44,63299.47,63258.32,63262.57,63313.19,63271.03,63274.35,63308.49,63290.55,63280.91,63279.27,63249.19,63239.68,63263.88,63275.04,63302.99,63266.07,63238.57,63239.68,63238.91,63287.1,63282.65,63327.58,63356.53,63299.27,63356.88,63316.66,63329.68,63300.16,63336.9,63247.47,63272.85,63345.43,63341.08,63379.11
69419.57,65871.17,64858.64,64299.99,64049.75,63906.47,63764.14,63728.93,63660.65,63668.04,63610.36,63547.71,63473.46,63474.17,63408.72,63435.87,63475.51,63518.07,63484.62,63472.22,63484.86,63494.24,63479.24,63396.7,63437.58,63501.88,63494.69,63453.97,63461.68,63483.34,63464.68,63400.7,63456.15,63466.39,63446.32,63472.57,63418.62,63475.83,63455.25,63449.69,63447.51,63416.6,63452.23,63452.97,63413.55,63466.41,63433.38,63429.3,63444.06,63446.9,63426.25,63397.96,63438.54,63463.85,63479.13,63527.67,63449.97,63468.8,63479.19,63462.63,63523.26,63542.48,63504.86,63492.82,63477.73,63497.52,63479.42,63481.43,63495.85,63493.87,63504.67,63523.97,63525.86,63548.79,63531.42,63554.4,63521.77,63508.37,63529.42,63551.11,63571.68,63515.72,63532.09,63509.51,63540.85,63556.51,63540.79,63599.4,63572.22,63539.88,63591.7,63574.12,63550.28,63555.81,63561.98,63481.1,63494.92,63556.7,63563.65,63642.94
70858.25,66377.54,65518.03,64975.07,64676.91,64526.47,64335.06,64285.3,64294.59,64442.37,64338.62,64255.3,64257.83,64266.92,64273.74,64260.24,64295.97,64268.48,64271,64287.89,64318.75,64313.39,64279.85,64293.83,64262.75,64249.76,64236.93,64208.86,64198.66,64224,64194.75,64141.45,64156.99,64101.16,64098,64111.85,64078.48,64116.33,64123.74,64122.14,64127.79,64149.18,64152.46,64183.68,64118.18,64131.06,64094.01,64090.08,64091.7,64119.12,64085.1,64040.33,64097.94,64144.65,64155.6,64162.98,64093.13,64148.3,64160.89,64183.9,64182.14,64195.13,64212.7,64175.51,64130.18,64181.33,64161.54,64168.26,64269.71,64254.06,64277.16,64266.68,64211.2,64237.96,64232.43,64184.01,64236.93,64204.03,64175.68,64249.26,64309.03,64268.07,64320.22,64352.95,64317.19,64329.19,64303.23,64330.88,64306.17,64328.65,64273.67,64264.31,64343.2,64275.28,64287.22,64244.86,64240.24,64228.42,64245.85,64275.28
72796.26,66926.15,66161.43,65495.82,65158.66,64932.12,64751.17,64862.64,64680.67,64818.79,64718.33,64621.09,64489.6,64608.12,64615.6,64661.7,64753.57,64687.75,64676.97,64684.53,64698.84,64760.97,64894.73,64840.62,64753.69,64695.85,64707.58,64725.65,64676.84,64771.2,64765.82,64811.42,64805.72,64772.86,64803.74,64775,64749.28,64653.09,64726.8,64708.14,64702.81,64751.91,64751.68,64690.24,64776.74,64748.06,64743.99,64789.25,64703.53,64760.46,64854.8,64869.78,64845.03,64922.58,64846.85,64857.05,64890.91,64899.63,65052.54,65008.73,65006.28,65006.41,65026.44,64978.49,64904.45,64787.25,64832.13,64877.58,64858.68,65010.24,65075.3,65034.3,65034.15,65016.31,65013.28,64868.19,65049.31,65082.19,65042.69,64979.12,64976.09,65039.18,65048.56,65119,65002.83,64873.44,65016.3,64898.78,64711.8,64828.75,64972.56,64919.76,64938.41,64872.3,64948.02,64852.89,64822.87,64841.64,64713.56,64683.27
59614.09,57726.22,57446.98,57413.88,57413.08,57443.19,57414.19,57447.34,57421.22,57463.05,57450.36,57439.32,57440.77,57450.69,57445.71,57429.67,57399.49,57419.84,57403.33,57422.06,57441.15,57427.28,57454.01,57414.75,57358.06,57416.96,57456.56,57450.98,57428.53,57445.84,57443,57442.81,57438.56,57446.12,57438.2,57463.19,57477.18,57434.46,57433.48,57422.28,57444.95,57425.43,57445.98,57454,57449.79,57417.36,57449.4,57449.55,57420.37,57429.74,57468.23,57452.06,57444.09,57414.45,57409.69,57433.85,57394.74,57428.71,57404.55,57402.76,57430.25,57429.26,57402.13,57412.02,57401.55,57438.49,57444.19,57417.71,57411.37,57401.17,57411.06,57403.99,57360.44,57401.99,57445.14,57448.82,57434.03,57462.04,57426.9,57464.98,57441.96,57429.54,57464.64,57372.91,57429.01,57474.2,57428.12,57443.11,57457.52,57464.37,57450.19,57432.65,57426.59,57373.87,57423.68,57435.9,57433.16,57431.02,57435.1,57419.88
59895.64,57981.98,57839.77,57825.64,57821.36,57882.53,57838.63,57834.69,57831.23,57845.72,57857.95,57820.17,57821.3,57826.86,57819.12,57809.37,57784.03,57787.51,57781.55,57789.17,57781.99,57700.98,57358.77,56883.36,56717.51,56776.72,56797.8,56784.52,56756.71,56766.45,56756.54,56790.44,56755.62,56767.13,56772.72,56767.61,56796.54,56768.69,56764.32,56749.65,56749.44,56723.22,56768.64,56769.51,56771.23,56751.16,56745.42,56724.66,56736.49,56712.86,56771.23,56785.79,56770.4,56730.39,56721.72,56775.59,56729.36,56726.97,56726.79,56732.21,56754.54,56749.11,56721.76,56739.06,56722.13,56771.69,56772.23,56737.65,56738.25,56712.26,56736.47,56729.43,56698.81,56718.95,56752.15,56768.28,56758.73,56765.69,56743.57,56757.8,56746.14,56725.86,56764.49,56686.88,56754.05,56769.55,56723.07,56747.06,56768.19,56740.33,56747.33,56744.11,56748.97,56695.8,56734.97,56738.99,56751.43,56733.58,56761.86,56754.82
60272.54,58074.27,57925.6,57885.59,57883.94,57908.61,57876.56,57875.13,57877.58,57891.58,57899.84,57863.52,57867.95,57869.37,57872.32,57834.72,57821.46,57822.74,57824.82,57836.42,57846.64,57818.17,57811.69,57770.65,57642.26,57203.59,56985.79,56882.68,56828.88,56845.99,56802.63,56837.94,56794.72,56805.29,56804.39,56811.37,56846.27,56809.12,56793.71,56788.32,56774.95,56782.57,56809.2,56812.53,56816.28,56793.21,56779.35,56772.94,56785.36,56761.2,56811.02,56824.58,56817.32,56771.57,56760.05,56798.42,56772.05,56778.96,56772.61,56774.53,56797.36,56793.64,56767.35,56778.06,56766.75,56813.1,56805.1,56779.55,56784.28,56756.1,56778.89,56772.45,56741.44,56773.62,56793.77,56816.49,56801.21,56813.61,56794.78,56790.36,56786.94,56766.64,56813.58,56733.36,56793.99,56814.23,56776.05,56794.28,56806.07,56782.44,56787.81,56784.36,56781.19,56744.5,56769.69,56785.02,56783.91,56782.43,56797.88,56789.49
61765.95,58996.67,58346.22,58063.81,57975.59,57997.03,57956.69,57961.74,57953.44,57945.74,57936.11,57899.45,57907.45,57918.03,57913.75,57897.05,57888.54,57885.78,57893.21,57891.76,57909.77,57883.17,57919.41,57877.44,57833.04,57922.43,57949.84,57919.79,57901.79,57927.49,57916.84,57911.69,57896.17,57879.83,57885.42,57899.53,57921.65,57867.9,57862.87,57858.29,57860.59,57871.9,57891.82,57900.07,57906.48,57907.27,57884.31,57903.44,57872.38,57879.25,57899.15,57957.09,57922.68,57872.91,57860.03,57912.27,57866.5,57895.78,57900.18,57882.95,57896,57876.58,57906.24,57915.18,57891.31,57967.92,57907.96,57874.73,57884.07,57863.24,57884.8,57869.27,57813.92,57864.4,57884.13,57907.89,57877.76,57894.03,57857.84,57873.47,57887.74,57894.75,57891,57817.92,57933.47,57921.75,57910.21,57982.88,57914.64,57920.05,57914.98,57900.48,57864.03,57840.04,57837.83,57851.43,57842.9,57856.38,57868.21,57867.09
62501.84,59368.19,58936.07,58794.06,58795.03,58813.13,58753.63,58761.42,58776.29,58713.66,58747.46,58709.19,58699.24,58717.24,58709.72,58683.31,58697.86,58709.44,58686.83,58674.98,58712.17,58690.31,58694.1,58659.51,58635.91,58675.47,58691.44,58658.9,58649.87,58652.92,58592.1,58371.93,58197.95,58122.7,58128.11,58099.75,58122.52,58115.84,58116.48,58121.3,58084.24,58088.75,58086.7,58091.01,58096.36,58151.12,58159.38,58107.52,58090.19,58060.78,58120.59,58145.52,58087.9,58073.4,58058.7,58059.06,58030.3,58119.76,58082.58,58097.65,58107.43,58106.99,58066.97,58109.63,58075.59,58088.8,58078.21,58059.24,58090.87,58062.08,58064.83,58068.21,58055.43,58084.17,58065.49,58085.26,58066.91,58094.88,58077.51,58068.49,58091.94,58047.48,58081.77,58025.42,58075.79,58109.61,58047.88,58042.09,58074.1,58051.85,58031,58027.69,58062.27,58027.52,58031.17,58057.52,58063.55,58034.71,58073.61,58042.82
852437.48,838296.14,834064.6,830798.89,828286.65,827473.65,827039.04,826994.08,826565.74,826285.71,826408.95,826700.44,826323.06,825958.59,825321.51,825336.64,825039.01,825050.62,824821.33,825061.08,824562.46,824540.2,824619.22,824254.88,824104.42,824561.96,825053.7,824471.62,824705.03,824701.26,824551.09,824529.99,825137.04,824826.1,824554.61,824882.97,824652.79,824660.99,824760.5,824610.4,824130.24,824680.97,824873.33,824504.27,824708.01,824400.17,824711.96,824364.37,824101.49,824145.64,824585.4,824665.56,824821.91,824875.42,824471.71,824387.3,824618.53,824502.12,824498.2,824905.88,824755.3,824569.9,824562.76,824672.31,824478.34,824738.2,825037.83,824714.24,824658.68,824923.81,824797.53,824600.22,824372.76,824433.78,824670.83,824500.2,824865.97,824480.11,824819.13,824930.97,824614.22,824540.88,824539.48,824651.43,824881.53,824824.12,824921.62,824928.09,824731.19,824868.76,824725.19,824424.38,824489.39,824701.37,824617.5,824870.54,824873.55,824641.92,824593.09,824338.18
852463.27,838016.72,833881.5,830807.06,828169.52,827545.08,827044.64,827057.3,826856.29,826343.34,826493.51,827143.44,826826.41,826862.96,826355.64,826111.31,825730.93,825573.69,825123,825215.69,824723.61,824559.02,824578.79,824273.74,824147.86,824650.44,825008.6,824449.64,824720.58,824713.49,824586.07,824559.55,825206.66,824921.23,824644.93,824953.5,824702.71,824733.53,824717.62,824561.35,824274.55,824718.13,824907.54,824451.84,824703.11,824395.59,824666.92,824364.91,824095.36,824179.91,824630.93,824684.5,824749.27,824759.72,824497.52,824335.62,824769.7,824486.62,824503.56,824847.79,824796.58,824561.39,824533.32,824763.58,824487.03,824684.32,825069.62,824808.2,824630.71,824898.84,824762.75,824530.53,824294.84,824359.58,824710.13,824525.09,824967.23,824484.17,824669.15,824889.93,824678.92,824549.96,824547.71,824700.42,824856.45,824853.49,824931.66,824946.84,824787.58,824861.85,824833.96,824550.52,824515.04,824726.26,824651.73,824873.06,824858.41,824661.52,824601.03,824363.16
853354.28,838158.17,834104.11,831684.91,829215.28,828072.84,827259.95,827019.67,826603.33,826295.69,825989.18,825800.31,825377.04,825121.48,824851.08,824912.97,824775.61,824832.99,824892.47,825191.93,824570.9,824538.16,824618.2,824414.13,824263.29,824755.91,825018.78,824523.85,824847.51,824731.55,824652.34,824600.35,825114.7,824861.79,824651.68,824993.19,824795.31,824813.99,824829.06,824556.45,824303.53,824693.55,824908.68,824501.21,824757.48,824467.81,824713.51,824361.05,824229.64,824260.49,824616.36,824738.35,824812.51,824788.12,824503.09,824341.02,824710.99,824513.55,824547.57,824938.13,824905.83,824712.62,824525.25,824766.84,824541.4,824728.15,825058.43,824729.48,824736.63,824871.16,824823.93,824530.82,824318.36,824314.77,824686.61,824574.45,825016.27,824494.43,824660.71,824974.07,824614.44,824571.86,824539.42,824666.12,824927.08,824876.68,824954.04,825054.82,824874.54,824900.29,824763.41,824636.06,824517.44,824728.73,824607.96,824847.09,824805.39,824732.59,824654.09,824418.15
858364.07,841997.34,837743.63,835473.12,832262.12,831297.49,830171.14,830133.89,829612.72,829360.16,829423.26,829512.61,829233.29,828757.43,828208.47,827844.03,827994.02,827416.21,826688.33,826633.35,825681.71,825620.89,825262.29,824855.37,824663.32,825377.23,825524.48,824997.43,824834.57,825031.83,824886.56,824657.26,825109.11,824992.52,824830.47,825099.36,825025.63,825027.57,825057.88,824912.12,824666.43,824949.94,825107.3,824744.13,824926.04,824738.25,824970.56,824760.2,824451.47,824631.37,824679.28,824866.83,825088.36,825039.12,824745.01,824518.72,824869.33,824535.72,824713.16,825034.77,825075.33,824983.59,824891.58,825040.07,824730.77,824909.44,825493.1,825025.83,824821.54,825321.78,825150.45,824699.66,824650.07,824641.74,824735.72,824524.29,825225.33,824971.45,825012.64,824948.37,824810.36,824942.39,824852.7,824974.74,825184.88,825068.98,824859.7,825261.47,824840.22,825140.61,824934.85,825065.19,824564.36,825043.59,824714.49,824789.3,824907.25,824626.03,824557.3,824546.32
861526.5,842710.12,838071.67,835526.51,833992.09,833660.26,833000.24,832870.74,831712.64,830541.91,829604.02,828813.68,828174.56,827590.4,827029.35,826843.83,826678.09,826623.45,826715.35,826596.13,825844.18,825759.39,825797.52,825708.41,825312.89,826041.99,826076.12,825475.18,825607.52,825420.53,825462.52,825395.92,825774.87,825676.59,825397.22,825783.22,825642.07,825720.9,825677.1,825324.7,825232.57,825703.95,825750.87,825445.46,825611.39,825508.66,825579.53,825238.39,825249.03,825164.28,825482.09,825552.02,825598.73,825758.36,825397.85,825074.34,825695.28,825399.08,825209.96,825647.18,825661.55,825480.35,825378.76,825508.39,825131.61,825400.73,825987.09,825581.54,825439.63,825695.53,825740.28,825451.13,825276.92,825270.99,825414.04,825158.1,825858.74,825337.9,825736.37,825634.85,825432.6,825558.79,825324.49,825431.75,825764.63,825789.1,825674.27,825872.63,825718.03,825708.65,825494.93,825590.79,825224.87,825528.19,825496.91,825687.69,825687.1,825534.35,825353.48,825200.57
